stock_code,stock_name,weight_pct,market,report_date
300285,国瓷材料,7.34,sz,2026-06-30
300136,信维通信,7.32,sz,2026-06-30
688260,昀冢科技,6.81,sh,2026-06-30
688409,富创精密,4.83,sh,2026-06-30
601126,四方股份,3.86,sh,2026-06-30
688200,华峰测控,2.38,sh,2026-06-30
000636,风华高科,1.88,sz,2026-06-30
300136,信维通信,6.6,sz,2026-06-30
601126,四方股份,5.97,sh,2026-06-30
688372,伟测科技,3.41,sh,2026-06-30
300751,迈为股份,3.28,sz,2026-06-30
300342,天银机电,3.18,sz,2026-06-30
688726,拉普拉斯,2.85,sh,2026-06-30
688387,信科移动,2.79,sh,2026-06-30
600343,航天动力,1.27,sh,2026-06-30
300390,天华新能,0.77,sz,2026-06-30
301150,中一科技,0.69,sz,2026-06-30
