stock_code,stock_name,weight_pct,market,report_date
300308,中际旭创,5.28,sz,2026-06-30
300750,宁德时代,4.23,sz,2026-06-30
600519,贵州茅台,3.1,sh,2026-06-30
300502,新易盛,2.95,sz,2026-06-30
688256,寒武纪,2.69,sh,2026-06-30
601899,紫金矿业,2.13,sh,2026-06-30
601318,中国平安,1.92,sh,2026-06-30
002475,立讯精密,1.63,sz,2026-06-30
688981,中芯国际,1.62,sh,2026-06-30
600036,招商银行,1.58,sh,2026-06-30
300750,宁德时代,4.56,sz,2026-06-30
600519,贵州茅台,3.88,sh,2026-06-30
601318,中国平安,3.1,sh,2026-06-30
601899,紫金矿业,2.79,sh,2026-06-30
600036,招商银行,2.32,sh,2026-06-30
300308,中际旭创,2.13,sz,2026-06-30
601398,工商银行,1.72,sh,2026-06-30
000333,美的集团,1.68,sz,2026-06-30
601288,农业银行,1.59,sh,2026-06-30
600900,长江电力,1.31,sh,2026-06-30
