stock_code,stock_name,weight_pct,market,report_date
300502,新易盛,7.96,sz,2026-06-30
688503,聚和材料,6.36,sh,2026-06-30
688359,三孚新科,5.91,sh,2026-06-30
603663,三祥新材,5.85,sh,2026-06-30
600183,生益科技,5.82,sh,2026-06-30
300304,云意电气,5.54,sz,2026-06-30
688700,东威科技,5.16,sh,2026-06-30
605376,博迁新材,5.08,sh,2026-06-30
688183,生益电子,5.07,sh,2026-06-30
600246,万通发展,3.18,sh,2026-06-30
300502,新易盛,9.27,sz,2026-06-30
688607,康众医疗,8.89,sh,2026-06-30
001376,百通能源,7.42,sz,2026-06-30
000036,华联控股,6.84,sz,2026-06-30
301345,涛涛车业,6.63,sz,2026-06-30
600183,生益科技,6.13,sh,2026-06-30
002531,天顺风能,4.86,sz,2026-06-30
000510,新金路,4.79,sz,2026-06-30
002667,威领股份,4.56,sz,2026-06-30
002627,三峡旅游,4.46,sz,2026-06-30
