stock_code,stock_name,weight_pct,market,report_date
600176,中国巨石,2.98,sh,2026-06-30
600549,厦门钨业,2.8,sh,2026-06-30
000657,中钨高新,2.74,sz,2026-06-30
601958,金钼股份,2.62,sh,2026-06-30
600392,盛和资源,2.58,sh,2026-06-30
000960,锡业股份,2.37,sz,2026-06-30
002080,中材科技,2.22,sz,2026-06-30
688122,西部超导,2.19,sh,2026-06-30
002466,天齐锂业,2.12,sz,2026-06-30
002738,中矿资源,2.11,sz,2026-06-30
001248,华润新能源,0.05,sz,2026-06-30
001399,惠科股份,0.01,sz,2026-06-30
001257,盛龙股份,0.01,sz,2026-06-30
603459,红板科技,0.01,sh,2026-06-30
001365,天海电子,0.0,sz,2026-06-30
600549,厦门钨业,2.82,sh,2026-06-30
002155,湖南黄金,2.75,sz,2026-06-30
600988,赤峰黄金,2.64,sh,2026-06-30
600673,东阳光,2.64,sh,2026-06-30
000975,山金国际,2.55,sz,2026-06-30
601958,金钼股份,2.45,sh,2026-06-30
002532,天山铝业,2.37,sz,2026-06-30
002460,赣锋锂业,2.34,sz,2026-06-30
600219,南山铝业,2.32,sh,2026-06-30
600489,中金黄金,2.25,sh,2026-06-30
001257,盛龙股份,0.04,sz,2026-06-30
603459,红板科技,0.01,sh,2026-06-30
603284,林平发展,0.0,sh,2026-06-30
