stock_code,stock_name,weight_pct,market,report_date
688041,海光信息,7.42,sh,2026-06-30
300274,阳光电源,4.57,sz,2026-06-30
688521,芯原股份,4.07,sh,2026-06-30
002850,科达利,3.82,sz,2026-06-30
688692,达梦数据,3.4,sh,2026-06-30
600276,恒瑞医药,3.36,sh,2026-06-30
688258,卓易信息,3.33,sh,2026-06-30
000977,浪潮信息,3.12,sz,2026-06-30
600246,万通发展,2.92,sh,2026-06-30
688234,天岳先进,2.55,sh,2026-06-30
300308,中际旭创,5.46,sz,2026-06-30
688213,思特威,4.37,sh,2026-06-30
603005,晶方科技,4.16,sh,2026-06-30
301196,唯科科技,3.3,sz,2026-06-30
688521,芯原股份,3.2,sh,2026-06-30
300502,新易盛,3.16,sz,2026-06-30
603305,旭升集团,3.09,sh,2026-06-30
688008,澜起科技,2.88,sh,2026-06-30
002488,金固股份,2.84,sz,2026-06-30
002384,东山精密,2.83,sz,2026-06-30
