stock_code,stock_name,weight_pct,market,report_date
300308,中际旭创,5.03,sz,2026-06-30
300750,宁德时代,2.61,sz,2026-06-30
688498,源杰科技,2.54,sh,2026-06-30
002384,东山精密,1.88,sz,2026-06-30
688256,寒武纪,1.78,sh,2026-06-30
688072,拓荆科技,1.4,sh,2026-06-30
301308,江波龙,1.28,sz,2026-06-30
301536,星宸科技,1.17,sz,2026-06-30
688041,海光信息,1.16,sh,2026-06-30
688525,佰维存储,1.08,sh,2026-06-30
300750,宁德时代,3.92,sz,2026-06-30
688256,寒武纪,1.36,sh,2026-06-30
300308,中际旭创,1.28,sz,2026-06-30
688498,源杰科技,1.11,sh,2026-06-30
300809,华辰装备,1.07,sz,2026-06-30
300493,润欣科技,1.04,sz,2026-06-30
688455,科捷智能,1.03,sh,2026-06-30
688503,聚和材料,1.02,sh,2026-06-30
688525,佰维存储,0.98,sh,2026-06-30
688041,海光信息,0.96,sh,2026-06-30
