stock_code,stock_name,weight_pct,market,report_date
603256,宏和科技,8.21,sh,2026-06-30
688256,寒武纪,7.04,sh,2026-06-30
688808,联讯仪器,4.53,sh,2026-06-30
688729,屹唐股份,4.1,sh,2026-06-30
603061,金海通,4.01,sh,2026-06-30
301526,国际复材,3.96,sz,2026-06-30
920045,蘅东光,3.08,sh,2026-06-30
688141,杰华特,2.85,sh,2026-06-30
688012,中微公司,1.75,sh,2026-06-30
300260,新莱应材,1.74,sz,2026-06-30
300502,新易盛,5.7,sz,2026-06-30
300308,中际旭创,4.83,sz,2026-06-30
600487,亨通光电,4.14,sh,2026-06-30
601869,长飞光纤,3.98,sh,2026-06-30
600522,中天科技,2.98,sh,2026-06-30
688141,杰华特,2.97,sh,2026-06-30
301486,致尚科技,2.85,sz,2026-06-30
002428,云南锗业,2.72,sz,2026-06-30
920045,蘅东光,2.47,sh,2026-06-30
603618,杭电股份,2.44,sh,2026-06-30
