stock_code,stock_name,weight_pct,market,report_date
002371,北方华创,4.14,sz,2026-06-30
688120,华海清科,2.55,sh,2026-06-30
601211,国泰海通,2.08,sh,2026-06-30
601688,华泰证券,1.97,sh,2026-06-30
688012,中微公司,1.89,sh,2026-06-30
300750,宁德时代,1.25,sz,2026-06-30
688279,峰岹科技,1.23,sh,2026-06-30
688621,阳光诺和,1.16,sh,2026-06-30
300274,阳光电源,1.1,sz,2026-06-30
688131,皓元医药,0.99,sh,2026-06-30
300274,阳光电源,2.67,sz,2026-06-30
002371,北方华创,2.48,sz,2026-06-30
601211,国泰海通,2.24,sh,2026-06-30
601688,华泰证券,2.01,sh,2026-06-30
601117,中国化学,1.8,sh,2026-06-30
300750,宁德时代,1.51,sz,2026-06-30
688621,阳光诺和,1.33,sh,2026-06-30
688120,华海清科,1.16,sh,2026-06-30
002311,海大集团,1.01,sz,2026-06-30
600409,三友化工,1.01,sh,2026-06-30
