stock_code,stock_name,weight_pct,market,report_date
600925,苏能股份,3.39,sh,2026-06-30
600971,恒源煤电,3.33,sh,2026-06-30
600985,淮北矿业,3.32,sh,2026-06-30
601918,新集能源,3.27,sh,2026-06-30
600997,开滦股份,3.26,sh,2026-06-30
600740,山西焦化,3.22,sh,2026-06-30
600726,华电能源,3.2,sh,2026-06-30
601011,宝泰隆,3.19,sh,2026-06-30
601001,晋控煤业,3.17,sh,2026-06-30
600546,山煤国际,3.17,sh,2026-06-30
001248,华润新能源,0.05,sz,2026-06-30
301666,大普微,0.05,sz,2026-06-30
001399,惠科股份,0.02,sz,2026-06-30
301682,宏明电子,0.01,sz,2026-06-30
001257,盛龙股份,0.0,sz,2026-06-30
600726,华电能源,6.95,sh,2026-06-30
600188,兖矿能源,3.96,sh,2026-06-30
601898,中煤能源,3.54,sh,2026-06-30
601088,中国神华,3.42,sh,2026-06-30
600395,盘江股份,3.33,sh,2026-06-30
601015,陕西黑猫,3.23,sh,2026-06-30
600985,淮北矿业,3.23,sh,2026-06-30
601001,晋控煤业,3.22,sh,2026-06-30
601101,昊华能源,3.2,sh,2026-06-30
601225,陕西煤业,3.17,sh,2026-06-30
001280,中国铀业,0.01,sz,2026-06-30
301683,慧谷新材,0.01,sz,2026-06-30
301682,宏明电子,0.01,sz,2026-06-30
603459,红板科技,0.0,sh,2026-06-30
301638,南网数字,0.0,sz,2026-06-30
