stock_code,stock_name,weight_pct,market,report_date
300308,中际旭创,1.23,sz,2026-06-30
600999,招商证券,1.2,sh,2026-06-30
002463,沪电股份,1.11,sz,2026-06-30
001389,广合科技,1.08,sz,2026-06-30
000429,粤高速A,0.97,sz,2026-06-30
300857,协创数据,0.97,sz,2026-06-30
601985,中国核电,0.9,sh,2026-06-30
300894,火星人,0.89,sz,2026-06-30
600177,雅戈尔,0.88,sh,2026-06-30
600886,国投电力,0.87,sh,2026-06-30
300385,ST雪浪,2.34,sz,2026-06-30
300308,中际旭创,1.88,sz,2026-06-30
688215,瑞晟智能,1.6,sh,2026-06-30
300797,钢研纳克,1.4,sz,2026-06-30
002475,立讯精密,1.32,sz,2026-06-30
002853,皮阿诺,1.21,sz,2026-06-30
601857,中国石油,1.18,sh,2026-06-30
600352,浙江龙盛,1.1,sh,2026-06-30
601000,唐山港,1.07,sh,2026-06-30
600598,北大荒,1.06,sh,2026-06-30
