stock_code,stock_name,weight_pct,market,report_date
300308,中际旭创,7.97,sz,2026-06-30
300750,宁德时代,5.74,sz,2026-06-30
300502,新易盛,4.71,sz,2026-06-30
600519,贵州茅台,4.1,sh,2026-06-30
603986,兆易创新,3.02,sh,2026-06-30
601318,中国平安,2.82,sh,2026-06-30
688256,寒武纪,2.67,sh,2026-06-30
600036,招商银行,2.44,sh,2026-06-30
601899,紫金矿业,2.3,sh,2026-06-30
002371,北方华创,2.07,sz,2026-06-30
300750,宁德时代,6.8,sz,2026-06-30
600519,贵州茅台,5.83,sh,2026-06-30
300308,中际旭创,4.1,sz,2026-06-30
601318,中国平安,3.88,sh,2026-06-30
601899,紫金矿业,3.46,sh,2026-06-30
600036,招商银行,3.12,sh,2026-06-30
000333,美的集团,2.41,sz,2026-06-30
600900,长江电力,2.12,sh,2026-06-30
002594,比亚迪,1.83,sz,2026-06-30
002475,立讯精密,1.61,sz,2026-06-30
