date,open,high,low,close,volume
2022-05-09,51.8,53.51,51.58,53.01,1061744.0
2022-05-10,52.12,54.35,52.05,53.48,1488406.0
2022-05-11,54.0,55.2,52.8,52.92,2198367.0
2022-05-12,52.35,54.96,52.27,53.9,1801608.0
2022-05-13,54.5,54.5,52.86,52.89,1313129.0
2022-05-16,53.96,56.49,53.41,53.97,1968331.0
2022-05-17,53.11,54.76,53.1,54.28,1387297.0
2022-05-18,54.54,55.48,53.41,53.9,1387528.0
2022-05-19,53.02,55.18,52.75,55.06,1829491.0
2022-05-20,54.73,55.99,54.44,55.3,1524446.0
2022-05-23,55.55,57.02,55.22,56.99,2237474.0
2022-05-24,56.53,56.98,52.98,53.04,2494684.0
2022-05-25,53.05,54.98,52.86,53.72,1495972.0
2022-05-26,53.19,54.3,51.71,53.67,1928829.0
2022-05-27,54.03,54.48,52.68,53.0,1436126.0
2022-05-30,53.49,55.47,53.08,55.09,2335361.0
2022-05-31,55.32,57.83,54.2,56.6,2639991.0
2022-06-01,56.55,58.39,55.8,58.04,2827439.0
2022-06-02,57.89,63.99,57.08,61.86,5391199.0
2022-06-06,62.98,71.92,61.86,68.7,8212906.0
2022-06-07,68.3,71.07,67.21,69.28,4782427.0
2022-06-08,69.28,69.5,65.95,67.75,3888966.0
2022-06-09,67.06,67.86,63.69,64.1,3666090.0
2022-06-10,64.0,64.74,63.02,64.51,5413281.0
2022-06-13,63.9,65.58,63.02,64.0,4255440.0
2022-06-14,63.15,63.88,60.79,63.31,2996204.0
2022-06-15,63.61,65.24,62.52,62.52,3375908.0
2022-06-16,63.48,64.93,62.9,64.1,2218216.0
2022-06-17,63.35,64.5,61.8,63.3,2219482.0
2022-06-20,63.45,64.27,62.28,62.6,1935117.0
2022-06-21,62.66,63.85,61.96,62.36,2219016.0
2022-06-22,62.99,63.04,61.01,61.06,2175798.0
2022-06-23,61.2,64.55,61.07,64.3,3188568.0
2022-06-24,64.29,67.51,63.84,66.3,3565776.0
2022-06-27,67.09,68.59,66.4,66.44,2920849.0
2022-06-28,66.34,67.43,65.25,67.0,2295989.0
2022-06-29,67.0,68.1,65.82,65.86,2766621.0
2022-06-30,65.44,66.9,64.4,64.7,2859238.0
2022-07-01,64.0,64.69,61.94,62.68,3431422.0
2022-07-04,62.02,63.39,61.36,63.1,1989931.0
2022-07-05,63.3,64.85,62.1,62.47,1942621.0
2022-07-06,62.66,64.87,62.03,63.2,2666759.0
2022-07-07,63.3,63.77,61.65,61.66,1927664.0
2022-07-08,61.6,65.2,61.57,63.66,2415611.0
2022-07-11,63.08,63.23,61.24,61.5,1847636.0
2022-07-12,61.7,61.84,60.11,60.2,1628698.0
2022-07-13,61.34,61.59,60.1,60.35,1228580.0
2022-07-14,59.99,61.34,59.85,60.27,1205141.0
2022-07-15,60.49,61.93,60.03,60.1,1378641.0
2022-07-18,60.5,61.55,59.6,61.21,1207896.0
2022-07-19,61.0,64.3,60.3,63.99,2325674.0
2022-07-20,64.3,64.39,62.88,62.99,1495469.0
2022-07-21,63.09,65.4,63.09,63.4,2115509.0
2022-07-22,63.92,64.24,61.65,62.28,1455148.0
2022-07-25,62.2,63.55,61.7,62.0,1233914.0
2022-07-26,62.39,62.49,60.91,61.1,1175045.0
2022-07-27,61.19,63.6,60.73,61.69,1308097.0
2022-07-28,61.55,63.88,61.5,62.82,2019775.0
2022-07-29,63.51,63.56,61.0,61.0,1489450.0
2022-08-01,60.88,62.6,58.68,61.27,2144443.0
2022-08-02,60.5,60.9,58.0,59.28,2547087.0
2022-08-03,59.86,63.79,59.5,61.48,3654877.0
2022-08-04,61.48,64.74,61.48,63.53,3073499.0
2022-08-05,63.24,70.89,63.24,70.06,8190196.0
2022-08-08,71.37,72.0,66.23,67.17,6434233.0
2022-08-09,66.94,72.0,66.0,70.88,6080096.0
2022-08-10,69.06,72.88,69.04,69.59,5434860.0
2022-08-11,69.83,70.88,69.03,69.79,3704143.0
2022-08-12,69.7,70.18,67.5,67.65,3931531.0
2022-08-15,66.3,67.29,64.75,64.92,3613165.0
2022-08-16,65.25,66.1,63.66,63.93,2682234.0
2022-08-17,63.99,64.37,62.91,63.5,2199822.0
2022-08-18,63.37,63.99,62.06,63.64,2684159.0
2022-08-19,63.29,65.09,61.1,61.18,3184225.0
2022-08-22,60.63,61.87,60.1,61.11,1370481.0
2022-08-23,60.85,61.58,60.15,60.6,1431711.0
2022-08-24,60.7,60.7,58.04,58.13,2375230.0
2022-08-25,58.13,58.99,56.81,57.44,1638493.0
2022-08-26,57.73,58.45,57.16,57.5,1174138.0
2022-08-29,57.3,58.87,57.1,58.7,1266406.0
2022-08-30,58.8,59.2,57.76,58.27,867618.0
2022-08-31,58.0,59.66,57.55,59.09,1728159.0
2022-09-01,67.0,70.91,66.5,67.32,12023516.0
2022-09-02,67.47,80.78,67.47,80.78,16561253.0
2022-09-05,82.79,83.85,75.8,77.35,16845618.0
2022-09-06,76.0,77.13,73.06,74.2,9413664.0
2022-09-07,74.85,81.23,74.85,79.68,11718356.0
2022-09-08,79.68,79.88,74.6,74.86,7700464.0
2022-09-09,74.28,74.78,71.6,72.0,5569286.0
2022-09-13,69.29,70.7,67.56,67.97,5844110.0
2022-09-14,67.68,70.96,67.3,70.5,6451348.0
2022-09-15,70.45,70.45,66.86,67.35,4434036.0
2022-09-16,67.0,72.88,66.99,69.24,5637216.0
2022-09-19,69.14,72.34,68.4,68.78,5139407.0
2022-09-20,69.02,70.67,67.0,67.56,4394403.0
2022-09-21,67.01,67.5,64.8,66.0,3752600.0
2022-09-22,65.51,67.49,65.51,66.35,2426072.0
2022-09-23,66.38,67.1,62.88,63.06,4022331.0
2022-09-26,62.01,64.33,61.82,63.31,2720786.0
2022-09-27,63.07,66.92,63.07,66.51,3202092.0
2022-09-28,65.68,68.2,64.23,64.56,3614455.0
2022-09-29,65.18,66.25,63.73,63.97,2769388.0
2022-09-30,64.04,64.5,62.66,62.68,2122341.0
2022-10-10,58.47,60.1,56.52,57.5,4337879.0
2022-10-11,57.98,58.18,55.88,56.26,2419530.0
2022-10-12,56.68,59.75,55.5,59.39,3302239.0
2022-10-13,58.5,60.63,58.5,59.31,2013823.0
2022-10-14,60.0,61.45,59.68,60.77,2065716.0
2022-10-17,60.28,62.59,59.5,61.8,2075569.0
2022-10-18,62.3,62.43,60.33,60.51,2010387.0
2022-10-19,60.68,61.01,59.11,59.11,1845647.0
2022-10-20,58.55,64.49,58.51,63.93,4927135.0
2022-10-21,63.5,66.0,62.12,65.33,3486611.0
2022-10-24,66.2,68.18,64.0,64.68,2902052.0
2022-10-25,64.3,65.6,62.95,64.35,2432014.0
2022-10-26,65.0,66.45,63.0,65.8,2901655.0
2022-10-27,65.44,68.68,65.44,67.42,4132613.0
2022-10-28,66.6,68.48,64.23,64.82,3506949.0
2022-10-31,64.4,67.5,64.05,65.76,3064417.0
2022-11-01,65.77,65.77,62.64,65.34,4669056.0
2022-11-02,65.34,67.32,65.05,65.88,2794043.0
2022-11-03,64.08,67.73,64.06,67.15,2823221.0
2022-11-04,66.77,68.4,66.18,67.69,2603213.0
2022-11-07,67.64,68.74,66.18,66.21,2475483.0
2022-11-08,66.18,66.39,64.71,65.48,1761462.0
2022-11-09,65.91,66.36,64.48,65.35,1453631.0
2022-11-10,64.8,67.3,64.04,64.09,2671857.0
2022-11-11,66.0,67.1,64.55,64.68,3027631.0
2022-11-14,64.65,67.3,63.81,66.48,2326153.0
2022-11-15,66.5,70.0,66.45,69.14,3668932.0
2022-11-16,68.88,69.9,68.2,68.5,2390733.0
2022-11-17,68.0,69.64,67.13,69.45,2615886.0
2022-11-18,69.99,70.5,67.77,67.77,2347204.0
2022-11-21,69.01,70.38,66.66,67.7,3107230.0
2022-11-22,67.42,68.6,65.79,65.88,2373274.0
2022-11-23,65.9,66.24,64.2,64.54,2207471.0
2022-11-24,64.95,65.77,63.55,63.65,1597120.0
2022-11-25,63.48,64.53,63.12,63.45,1322825.0
2022-11-28,62.06,63.45,61.68,62.25,1547998.0
