stock_code,stock_name,weight_pct,market,report_date
603993,洛阳钼业,2.97,sh,2026-06-30
601899,紫金矿业,2.96,sh,2026-06-30
300604,长川科技,2.47,sz,2026-06-30
000792,盐湖股份,1.99,sz,2026-06-30
000408,藏格矿业,1.8,sz,2026-06-30
000657,中钨高新,1.8,sz,2026-06-30
002028,思源电气,1.75,sz,2026-06-30
601168,西部矿业,1.57,sh,2026-06-30
600900,长江电力,1.53,sh,2026-06-30
000708,中信特钢,1.32,sz,2026-06-30
601899,紫金矿业,4.91,sh,2026-06-30
603993,洛阳钼业,4.23,sh,2026-06-30
000792,盐湖股份,3.56,sz,2026-06-30
002028,思源电气,2.99,sz,2026-06-30
000408,藏格矿业,2.99,sz,2026-06-30
000708,中信特钢,2.61,sz,2026-06-30
601168,西部矿业,2.22,sh,2026-06-30
000933,神火股份,2.14,sz,2026-06-30
600372,中航机载,2.09,sh,2026-06-30
600938,中国海油,1.86,sh,2026-06-30
