date,open,high,low,close,volume
2026-05-29,1.024,1.025,1.008,1.024,72400.0
2026-06-01,1.019,1.034,1.019,1.029,20200.0
2026-06-02,1.029,1.037,1.029,1.037,193300.0
2026-06-03,1.041,1.041,1.027,1.029,19800.0
2026-06-04,1.025,1.029,1.024,1.024,7300.0
2026-06-05,1.016,1.032,1.005,1.007,9800.0
2026-06-08,1.004,1.004,0.98,0.985,42000.0
2026-06-09,0.994,0.994,0.98,0.994,3300.0
2026-06-10,0.984,0.984,0.972,0.972,5978.0
2026-06-11,0.975,0.975,0.961,0.963,23100.0
2026-06-12,0.963,1.015,0.963,0.998,377006.0
2026-06-15,1.001,1.02,1.001,1.015,97100.0
2026-06-16,1.013,1.014,1.002,1.01,68200.0
2026-06-17,1.014,1.014,1.001,1.005,4300.0
2026-06-18,1.005,1.013,0.986,0.988,22500.0
2026-06-22,0.985,0.998,0.978,0.997,45724.0
2026-06-23,0.997,0.997,0.974,0.974,23903.0
2026-06-24,0.978,0.978,0.967,0.971,15601.0
2026-06-25,0.965,0.971,0.961,0.969,9600.0
2026-06-26,0.974,0.974,0.936,0.941,27351.0
2026-06-29,0.949,0.964,0.947,0.961,170781.0
2026-06-30,0.964,0.972,0.954,0.963,119500.0
2026-07-01,0.957,0.959,0.954,0.955,43200.0
2026-07-02,0.957,0.962,0.946,0.95,3684.0
2026-07-03,0.959,0.974,0.95,0.973,115200.0
2026-07-06,0.974,0.983,0.971,0.971,21300.0
2026-07-07,0.971,0.973,0.951,0.951,66900.0
2026-07-08,0.952,0.963,0.951,0.959,50400.0
2026-07-09,0.959,0.959,0.942,0.952,33800.0
2026-07-10,0.953,0.97,0.953,0.953,28900.0
2026-07-13,0.953,0.953,0.916,0.925,92400.0
2026-07-14,0.934,0.934,0.916,0.933,110500.0
2026-07-15,0.933,0.951,0.933,0.95,110700.0
2026-07-16,0.952,0.952,0.946,0.946,281100.0
2026-07-17,0.949,0.949,0.906,0.913,219131.0
2026-07-20,0.915,0.933,0.915,0.932,36000.0
2026-07-21,0.936,0.958,0.932,0.958,108100.0
2026-07-22,0.958,0.962,0.941,0.95,36500.0
2026-07-23,0.959,0.968,0.944,0.968,68110.0
2026-07-24,0.958,0.968,0.941,0.947,20800.0
