stock_code,stock_name,weight_pct,market,report_date
688052,纳芯微,9.25,sh,2026-06-30
300373,扬杰科技,9.2,sz,2026-06-30
300223,北京君正,9.07,sz,2026-06-30
688536,思瑞浦,9.03,sh,2026-06-30
300661,圣邦股份,8.77,sz,2026-06-30
603986,兆易创新,8.76,sh,2026-06-30
688200,华峰测控,8.53,sh,2026-06-30
688508,芯朋微,8.07,sh,2026-06-30
688368,晶丰明源,7.67,sh,2026-06-30
688141,杰华特,4.53,sh,2026-06-30
688052,纳芯微,9.66,sh,2026-06-30
300661,圣邦股份,9.65,sz,2026-06-30
688536,思瑞浦,9.48,sh,2026-06-30
688368,晶丰明源,8.87,sh,2026-06-30
688508,芯朋微,8.0,sh,2026-06-30
688200,华峰测控,7.74,sh,2026-06-30
688484,南芯科技,7.58,sh,2026-06-30
603986,兆易创新,7.5,sh,2026-06-30
688141,杰华特,6.71,sh,2026-06-30
300373,扬杰科技,6.55,sz,2026-06-30
