stock_code,stock_name,weight_pct,market,report_date
600519,贵州茅台,17.28,sh,2026-06-30
600809,山西汾酒,15.19,sh,2026-06-30
000568,泸州老窖,15.03,sz,2026-06-30
000858,五粮液,14.22,sz,2026-06-30
002304,洋河股份,7.88,sz,2026-06-30
000596,古井贡酒,4.86,sz,2026-06-30
603369,今世缘,4.67,sh,2026-06-30
603198,迎驾贡酒,2.72,sh,2026-06-30
000799,酒鬼酒,2.23,sz,2026-06-30
600702,舍得酒业,1.87,sh,2026-06-30
600197,伊力特,0.28,sh,2026-06-30
688981,中芯国际,0.12,sh,2026-06-30
601658,邮储银行,0.01,sh,2026-06-30
601077,渝农商行,0.0,sh,2026-06-30
688223,晶科能源,0.0,sh,2026-06-30
600519,贵州茅台,18.33,sh,2026-06-30
000858,五粮液,16.14,sz,2026-06-30
000568,泸州老窖,14.7,sz,2026-06-30
600809,山西汾酒,14.32,sh,2026-06-30
002304,洋河股份,7.74,sz,2026-06-30
000596,古井贡酒,4.51,sz,2026-06-30
603369,今世缘,4.07,sh,2026-06-30
603198,迎驾贡酒,2.28,sh,2026-06-30
600702,舍得酒业,1.85,sh,2026-06-30
603589,口子窖,1.82,sh,2026-06-30
002646,天佑德酒,0.14,sz,2026-06-30
688981,中芯国际,0.05,sh,2026-06-30
601658,邮储银行,0.01,sh,2026-06-30
601077,渝农商行,0.0,sh,2026-06-30
688223,晶科能源,0.0,sh,2026-06-30
