stock_code,stock_name,weight_pct,market,report_date
000725,京东方A,6.65,sz,2026-06-30
002078,太阳纸业,5.48,sz,2026-06-30
603225,新凤鸣,5.18,sh,2026-06-30
000100,TCL科技,4.25,sz,2026-06-30
601233,桐昆股份,3.97,sh,2026-06-30
002831,裕同科技,3.45,sz,2026-06-30
000333,美的集团,3.33,sz,2026-06-30
603379,三美股份,3.27,sh,2026-06-30
600030,中信证券,3.16,sh,2026-06-30
000683,博源化工,3.09,sz,2026-06-30
000725,京东方A,6.45,sz,2026-06-30
002078,太阳纸业,5.83,sz,2026-06-30
002128,电投能源,3.63,sz,2026-06-30
603225,新凤鸣,3.63,sh,2026-06-30
002831,裕同科技,3.59,sz,2026-06-30
601058,赛轮轮胎,3.42,sh,2026-06-30
000333,美的集团,3.01,sz,2026-06-30
601233,桐昆股份,2.89,sh,2026-06-30
000100,TCL科技,2.87,sz,2026-06-30
601898,中煤能源,2.76,sh,2026-06-30
