stock_code,stock_name,weight_pct,market,report_date
300502,新易盛,5.15,sz,2026-06-30
300750,宁德时代,4.73,sz,2026-06-30
601233,桐昆股份,4.43,sh,2026-06-30
300308,中际旭创,4.24,sz,2026-06-30
605111,新洁能,3.54,sh,2026-06-30
000729,燕京啤酒,3.45,sz,2026-06-30
605117,德业股份,3.04,sh,2026-06-30
600352,浙江龙盛,2.99,sh,2026-06-30
002142,宁波银行,2.8,sz,2026-06-30
000725,京东方A,2.38,sz,2026-06-30
601899,紫金矿业,3.49,sh,2026-06-30
300750,宁德时代,3.35,sz,2026-06-30
002311,海大集团,3.28,sz,2026-06-30
600233,圆通速递,3.17,sh,2026-06-30
000792,盐湖股份,3.07,sz,2026-06-30
601117,中国化学,2.73,sh,2026-06-30
003816,中国广核,2.71,sz,2026-06-30
002203,海亮股份,2.65,sz,2026-06-30
601233,桐昆股份,2.58,sh,2026-06-30
000703,恒逸石化,2.57,sz,2026-06-30
