stock_code,stock_name,weight_pct,market,report_date
688392,骄成超声,6.94,sh,2026-06-30
002859,洁美科技,6.61,sz,2026-06-30
600079,ST人福,6.37,sh,2026-06-30
603005,晶方科技,6.15,sh,2026-06-30
002415,海康威视,5.8,sz,2026-06-30
301585,蓝宇股份,5.64,sz,2026-06-30
300832,新产业,5.35,sz,2026-06-30
600298,安琪酵母,5.02,sh,2026-06-30
000333,美的集团,4.53,sz,2026-06-30
300750,宁德时代,4.2,sz,2026-06-30
600079,ST人福,8.45,sh,2026-06-30
002859,洁美科技,6.73,sz,2026-06-30
600570,恒生电子,5.61,sh,2026-06-30
300832,新产业,5.57,sz,2026-06-30
301585,蓝宇股份,5.5,sz,2026-06-30
688392,骄成超声,5.22,sh,2026-06-30
600298,安琪酵母,4.99,sh,2026-06-30
002415,海康威视,4.59,sz,2026-06-30
000333,美的集团,4.08,sz,2026-06-30
300750,宁德时代,3.82,sz,2026-06-30
