stock_code,stock_name,weight_pct,market,report_date
300502,新易盛,7.75,sz,2026-06-30
300308,中际旭创,6.61,sz,2026-06-30
002384,东山精密,4.24,sz,2026-06-30
688498,源杰科技,4.13,sh,2026-06-30
600105,永鼎股份,4.07,sh,2026-06-30
300223,北京君正,3.92,sz,2026-06-30
600487,亨通光电,3.9,sh,2026-06-30
300604,长川科技,3.37,sz,2026-06-30
688777,中控技术,3.24,sh,2026-06-30
301396,宏景科技,3.16,sz,2026-06-30
300308,中际旭创,8.94,sz,2026-06-30
300502,新易盛,8.39,sz,2026-06-30
002384,东山精密,7.03,sz,2026-06-30
301358,湖南裕能,3.52,sz,2026-06-30
688630,芯碁微装,3.35,sh,2026-06-30
300438,鹏辉能源,3.34,sz,2026-06-30
000973,佛塑科技,3.11,sz,2026-06-30
688498,源杰科技,2.92,sh,2026-06-30
300207,欣旺达,2.9,sz,2026-06-30
688717,艾罗能源,2.56,sh,2026-06-30
