stock_code,stock_name,weight_pct,market,report_date
603259,药明康德,11.11,sh,2026-06-30
002821,凯莱英,6.56,sz,2026-06-30
600196,复星医药,5.64,sh,2026-06-30
300759,康龙化成,5.59,sz,2026-06-30
688506,百利天恒,5.4,sh,2026-06-30
300347,泰格医药,4.99,sz,2026-06-30
688331,荣昌生物,4.34,sh,2026-06-30
300142,沃森生物,4.13,sz,2026-06-30
002252,上海莱士,4.08,sz,2026-06-30
603087,甘李药业,3.97,sh,2026-06-30
301047,义翘神州,0.04,sz,2026-06-30
688187,时代电气,0.03,sh,2026-06-30
688313,仕佳光子,0.02,sh,2026-06-30
001248,华润新能源,0.01,sz,2026-06-30
688308,欧科亿,0.01,sh,2026-06-30
603259,药明康德,10.57,sh,2026-06-30
600196,复星医药,6.24,sh,2026-06-30
300347,泰格医药,5.23,sz,2026-06-30
002252,上海莱士,5.16,sz,2026-06-30
300759,康龙化成,4.86,sz,2026-06-30
000661,长春高新,4.76,sz,2026-06-30
002821,凯莱英,4.2,sz,2026-06-30
603087,甘李药业,4.18,sh,2026-06-30
688331,荣昌生物,4.0,sh,2026-06-30
688506,百利天恒,3.94,sh,2026-06-30
301047,义翘神州,0.05,sz,2026-06-30
688187,时代电气,0.02,sh,2026-06-30
688795,摩尔线程,0.02,sh,2026-06-30
688567,孚能科技,0.01,sh,2026-06-30
688313,仕佳光子,0.01,sh,2026-06-30
