date,open,high,low,close,volume,amount
2025-06-23,16.78,17.05,16.51,16.85,6939600.0,0.0
2025-06-24,16.85,17.42,16.72,17.41,6780890.0,0.0
2025-06-25,17.56,17.56,16.83,16.91,9102300.0,0.0
2025-06-26,16.75,17.08,16.52,16.91,7271600.0,0.0
2025-06-27,16.74,18.14,16.74,18.13,11921700.0,0.0
2025-06-30,17.95,18.0,17.4,17.61,7195300.0,0.0
2025-07-01,17.68,18.5,17.46,18.36,10946500.0,0.0
2025-07-02,18.36,18.56,18.03,18.19,4508400.0,0.0
2025-07-03,18.25,18.87,18.17,18.22,7372861.0,0.0
2025-07-04,18.35,18.35,17.85,17.88,6082805.0,0.0
2025-07-07,17.85,18.7,17.8,18.63,7593861.0,0.0
2025-07-08,18.62,18.62,18.16,18.45,6666591.0,0.0
2025-07-09,18.41,18.75,18.35,18.41,5138800.0,0.0
2025-07-10,18.45,18.91,18.3,18.65,5277886.0,0.0
2025-07-11,18.48,18.64,17.8,18.09,9263250.0,0.0
2025-07-14,17.89,18.3,17.7,18.0,6657050.0,0.0
2025-07-15,17.89,18.51,17.8,18.25,9602426.0,0.0
2025-07-16,18.25,18.7,18.04,18.65,7134827.0,0.0
2025-07-17,18.64,18.89,17.68,17.88,14061500.0,0.0
2025-07-18,17.8,18.1,17.61,17.74,7639200.0,0.0
2025-07-21,17.69,17.73,16.9,17.45,21315000.0,0.0
2025-07-22,17.45,18.35,17.32,18.19,14767600.0,0.0
2025-07-23,18.08,18.24,17.9,18.03,5571400.0,0.0
2025-07-24,18.03,18.08,17.59,17.86,6921400.0,0.0
2025-07-25,17.68,18.45,17.68,18.44,9719200.0,0.0
2025-07-28,18.43,18.43,17.86,18.0,7332700.0,0.0
2025-07-29,17.92,18.0,17.18,17.3,13210140.0,0.0
2025-07-30,17.2,17.43,16.88,17.19,9551436.0,0.0
2025-07-31,17.03,17.44,16.9,17.24,9975058.0,0.0
2025-08-01,17.24,17.75,17.1,17.3,7080000.0,0.0
2025-08-04,17.3,17.79,16.91,17.5,6677278.0,0.0
2025-08-05,17.6,18.9,17.51,18.46,16604506.0,0.0
2025-08-06,18.49,20.31,18.49,20.31,23512700.0,0.0
2025-08-07,20.11,21.27,20.01,21.03,26409400.0,0.0
2025-08-08,21.34,22.21,20.91,21.94,22707800.0,0.0
2025-08-11,21.87,21.94,21.02,21.15,19531700.0,0.0
2025-08-12,21.09,21.46,20.6,20.78,15449550.0,0.0
2025-08-13,20.76,21.12,20.32,20.41,15792900.0,0.0
2025-08-14,20.48,20.72,20.05,20.39,19891206.0,0.0
2025-08-15,20.41,22.43,20.41,22.43,14640500.0,0.0
2025-08-18,22.5,22.77,21.34,22.15,20974856.0,0.0
2025-08-19,22.03,22.52,21.45,21.87,13728200.0,0.0
2025-08-20,21.87,22.35,21.45,22.0,10731100.0,0.0
2025-08-21,22.3,22.3,21.73,21.88,8592629.0,0.0
2025-08-22,22.07,22.08,21.64,21.98,6078400.0,0.0
2025-08-25,22.12,22.75,21.9,22.48,12614156.0,0.0
2025-08-26,22.26,22.37,21.17,21.7,12333700.0,0.0
2025-08-27,21.77,21.97,20.55,20.55,10397247.0,0.0
2025-08-28,20.79,21.46,20.25,21.02,13975500.0,0.0
2025-08-29,21.0,21.9,20.81,21.7,11001300.0,0.0
2025-09-01,21.65,23.87,21.28,23.8,27018555.0,0.0
2025-09-02,23.38,24.0,22.5,23.35,16831655.0,0.0
2025-09-03,23.32,23.88,22.8,23.1,11498100.0,0.0
2025-09-04,23.15,24.64,22.49,22.71,17874087.0,0.0
2025-09-05,22.89,24.98,22.76,24.98,13581800.0,0.0
2025-09-08,25.48,27.18,25.1,26.15,20279498.0,0.0
2025-09-09,26.4,28.33,26.08,27.4,19319200.0,0.0
2025-09-10,26.4,27.68,26.4,26.96,9467000.0,0.0
2025-09-11,26.7,27.1,26.26,26.65,12468454.0,0.0
2025-09-12,26.8,28.5,26.68,27.42,15290000.0,0.0
2025-09-15,27.45,27.59,26.45,26.77,10809500.0,0.0
2025-09-16,26.7,26.87,25.85,26.5,12741811.0,0.0
2025-09-17,26.4,27.25,26.21,26.56,7438049.0,0.0
2025-09-18,26.38,26.42,25.1,25.52,14563616.0,0.0
2025-09-19,25.53,26.42,25.53,25.6,8183716.0,0.0
2025-09-22,25.62,26.2,25.2,25.6,8763200.0,0.0
2025-09-23,26.0,26.26,23.9,24.38,17149400.0,0.0
2025-09-24,24.22,25.02,24.22,24.5,7805300.0,0.0
2025-09-25,24.6,25.1,23.92,24.53,14618500.0,0.0
2025-09-26,24.53,24.53,23.73,23.9,9396600.0,0.0
2025-09-29,23.97,24.26,23.5,24.1,9810790.0,0.0
2025-09-30,24.18,24.5,23.63,24.34,9641600.0,0.0
2025-10-09,24.73,25.13,24.1,25.0,15060500.0,0.0
2025-10-10,24.96,27.5,24.8,26.49,22846500.0,0.0
2025-10-13,25.43,26.69,25.43,26.5,13692197.0,0.0
2025-10-14,26.78,28.15,25.83,25.93,13917000.0,0.0
2025-10-15,26.26,28.2,25.8,27.82,14221700.0,0.0
2025-10-16,27.93,28.19,26.91,27.05,9841622.0,0.0
2025-10-17,27.02,27.02,26.0,26.05,8977800.0,0.0
2025-10-20,26.3,26.65,25.7,25.89,7187800.0,0.0
2025-10-21,25.87,27.1,25.68,26.16,9255900.0,0.0
2025-10-22,25.8,26.28,25.5,26.28,5341000.0,0.0
2025-10-23,26.82,28.4,26.4,27.37,13275000.0,0.0
2025-10-24,27.1,28.16,26.8,27.22,9069200.0,0.0
2025-10-27,27.15,28.5,26.8,28.2,12196200.0,0.0
2025-10-28,28.5,28.5,26.23,26.41,18631100.0,0.0
2025-10-29,26.42,29.05,26.41,29.05,12833000.0,0.0
2025-10-30,28.75,30.37,28.61,29.53,24665559.0,0.0
2025-10-31,29.8,30.01,28.87,29.73,14706300.0,0.0
2025-11-03,29.73,31.29,29.45,31.2,15167800.0,0.0
2025-11-04,31.2,31.6,28.82,29.67,16607198.0,0.0
2025-11-05,29.11,30.15,28.4,29.8,11030511.0,0.0
2025-11-06,30.0,32.78,30.0,32.78,16277100.0,0.0
2025-11-07,33.89,35.77,32.3,34.5,20793799.0,0.0
2025-11-10,34.79,35.39,33.54,34.66,15818860.0,0.0
2025-11-11,34.4,36.26,33.8,35.6,10627360.0,0.0
2025-11-12,35.25,38.38,34.44,36.4,17605600.0,0.0
2025-11-13,36.42,39.6,35.96,39.22,17399600.0,0.0
2025-11-14,38.88,39.72,36.72,36.98,16877014.0,0.0
2025-11-17,36.99,36.99,34.63,34.87,16564056.0,0.0
2025-11-18,34.68,35.17,33.57,34.06,11606800.0,0.0
2025-11-19,34.15,34.54,33.35,34.16,9849700.0,0.0
2025-11-20,34.5,34.86,32.99,33.35,8332510.0,0.0
2025-11-21,32.8,33.0,31.2,32.0,14933510.0,0.0
2025-11-24,32.22,33.6,31.75,33.28,11134300.0,0.0
2025-11-25,33.5,33.93,32.35,32.97,8595600.0,0.0
2025-11-26,32.63,33.74,32.41,32.48,7432911.0,0.0
2025-11-27,32.68,34.65,32.68,33.29,9573586.0,0.0
2025-11-28,33.1,33.34,32.3,32.52,6690600.0,0.0
2025-12-01,32.77,33.67,32.65,33.65,9823800.0,0.0
2025-12-02,33.6,34.65,32.5,34.48,9544200.0,0.0
2025-12-03,34.3,35.86,34.3,35.39,11690600.0,0.0
2025-12-04,35.6,36.35,34.1,34.3,9176000.0,0.0
2025-12-05,34.3,36.5,34.19,36.23,11259700.0,0.0
2025-12-08,36.1,37.39,34.66,37.3,14733259.0,0.0
2025-12-09,36.8,38.11,36.29,36.98,9174700.0,0.0
2025-12-10,36.77,37.5,35.8,37.48,6793900.0,0.0
2025-12-11,37.68,38.47,36.0,36.35,8040402.0,0.0
2025-12-12,36.51,38.33,36.51,37.4,8464400.0,0.0
2025-12-15,37.0,37.75,34.67,35.05,15076200.0,0.0
2025-12-16,35.05,35.6,34.0,34.91,9454600.0,0.0
2025-12-17,34.75,34.8,33.06,34.1,12667700.0,0.0
2025-12-18,34.2,34.27,30.69,31.26,36382702.0,0.0
2025-12-19,30.95,32.73,30.24,32.47,20697100.0,0.0
2025-12-22,32.8,33.0,30.83,31.5,22141400.0,0.0
2025-12-23,31.48,32.16,31.09,31.89,9999600.0,0.0
2025-12-24,32.28,32.74,30.94,31.92,8341000.0,0.0
2025-12-25,31.92,33.2,31.92,32.8,9442325.0,0.0
2025-12-26,32.9,34.25,31.6,33.64,16796500.0,0.0
2025-12-29,33.64,33.9,32.7,32.9,11364200.0,0.0
2025-12-30,32.77,35.59,32.6,35.19,19654285.0,0.0
2025-12-31,35.33,35.39,34.0,34.74,12261372.0,0.0
2026-01-05,35.28,35.89,34.87,35.29,11848800.0,0.0
2026-01-06,35.49,37.28,35.3,36.6,14445672.0,0.0
2026-01-07,36.5,36.89,35.5,36.25,10399289.0,0.0
2026-01-08,35.8,36.15,34.1,34.42,11362802.0,0.0
2026-01-09,34.41,35.32,34.12,34.91,14218400.0,0.0
2026-01-12,35.0,35.51,34.11,34.96,11748500.0,0.0
2026-01-13,34.8,38.35,34.46,37.07,17948289.0,0.0
2026-01-14,37.98,38.09,36.68,37.5,12462289.0,0.0
2026-01-15,37.45,39.96,37.02,38.85,12311502.0,0.0
2026-01-16,39.54,40.2,37.35,37.76,11696000.0,0.0
2026-01-19,37.0,38.57,36.5,37.3,12121600.0,0.0
2026-01-20,37.1,38.0,35.3,36.63,14901368.0,0.0
2026-01-21,36.27,39.2,36.12,39.05,17178698.0,0.0
2026-01-22,39.15,40.32,38.67,39.5,12544600.0,0.0
2026-01-23,39.6,40.39,38.62,40.0,11772400.0,0.0
2026-01-26,39.89,44.0,39.15,42.98,26809689.0,0.0
2026-01-27,42.55,42.85,41.01,41.9,16207100.0,0.0
2026-01-28,41.99,45.25,40.81,43.99,20170671.0,0.0
2026-01-29,44.87,45.78,43.51,44.01,16509090.0,0.0
2026-01-30,43.04,46.15,41.0,45.7,16201237.0,0.0
2026-02-02,43.0,43.0,41.13,41.13,15151947.0,0.0
2026-02-03,41.13,43.42,41.0,43.12,10496947.0,0.0
2026-02-04,44.12,45.46,41.64,42.13,10549600.0,0.0
2026-02-05,43.0,43.0,40.48,40.91,8110200.0,0.0
2026-02-06,40.1,43.5,39.68,42.98,12637200.0,0.0
2026-02-09,43.0,45.26,42.52,44.7,9838700.0,0.0
2026-02-10,44.06,46.84,44.06,44.68,8677300.0,0.0
2026-02-11,45.02,46.75,43.65,45.62,8626926.0,0.0
2026-02-12,45.53,47.22,44.9,45.13,7619019.0,0.0
2026-02-13,44.65,45.49,43.6,43.85,7358921.0,0.0
2026-02-24,44.37,45.8,43.8,43.8,6243700.0,0.0
2026-02-25,44.0,48.18,43.28,48.17,19666302.0,0.0
2026-02-26,48.07,50.19,47.5,48.43,12400800.0,0.0
2026-02-27,48.15,49.66,46.82,47.13,10401000.0,0.0
2026-03-02,47.1,50.05,47.01,49.95,10812241.0,0.0
2026-03-03,50.8,51.91,49.02,49.4,15586180.0,0.0
2026-03-04,49.3,54.34,48.8,54.34,24073928.0,0.0
2026-03-05,56.5,58.29,54.6,55.64,23932275.0,0.0
2026-03-06,54.55,55.33,50.9,51.33,20802800.0,0.0
2026-03-09,51.3,53.8,50.36,52.58,19292494.0,0.0
2026-03-10,50.6,53.29,49.13,53.13,14930513.0,0.0
2026-03-11,53.55,56.6,52.0,55.63,15368250.0,0.0
2026-03-12,55.29,59.59,54.91,56.89,14109600.0,0.0
2026-03-13,56.59,58.89,54.84,54.91,12399000.0,0.0
2026-03-16,55.17,56.63,51.6,52.56,13189502.0,0.0
2026-03-17,53.2,53.2,48.3,48.6,15610700.0,0.0
2026-03-18,48.58,48.58,45.57,46.86,18636354.0,0.0
2026-03-19,46.02,46.3,43.0,43.9,18803161.0,0.0
2026-03-20,44.25,44.47,41.96,42.38,15554002.0,0.0
2026-03-23,40.6,42.21,39.77,40.3,20479200.0,0.0
2026-03-24,41.6,44.33,41.18,44.33,20257940.0,0.0
2026-03-25,45.4,47.88,44.94,46.0,21471250.0,0.0
2026-03-26,46.23,46.87,45.15,45.44,10332000.0,0.0
2026-03-27,45.0,46.6,44.33,46.08,9528900.0,0.0
2026-03-30,48.1,49.49,47.05,48.69,16495752.0,0.0
2026-03-31,49.66,49.9,46.88,47.08,10995700.0,0.0
2026-04-01,48.02,48.7,47.1,47.43,8333247.0,0.0
2026-04-02,47.8,50.9,47.8,49.05,12261547.0,0.0
2026-04-03,49.01,49.55,46.3,46.43,8795071.0,0.0
2026-04-07,46.4,49.21,46.06,48.1,9567800.0,0.0
2026-04-08,49.0,50.12,48.33,49.7,11495300.0,0.0
2026-04-09,49.0,50.06,48.41,49.25,7023501.0,0.0
2026-04-10,49.76,49.8,47.01,47.19,11273500.0,0.0
2026-04-13,46.76,47.18,45.11,46.39,9371000.0,0.0
2026-04-14,47.97,48.95,46.52,47.4,11383441.0,0.0
2026-04-15,47.54,48.2,46.87,47.44,6824645.0,0.0
2026-04-16,47.43,50.23,47.12,50.0,12875667.0,0.0
2026-04-17,49.58,51.83,49.1,51.4,10415700.0,0.0
2026-04-20,51.42,51.65,49.49,50.01,8003500.0,0.0
2026-04-21,49.77,50.1,48.18,48.37,7380347.0,0.0
2026-04-22,48.2,48.77,46.6,47.05,11534670.0,0.0
2026-04-23,46.97,47.58,43.7,44.93,16416300.0,0.0
2026-04-24,44.77,45.19,43.62,44.7,8435718.0,0.0
2026-04-27,44.71,44.79,42.7,42.89,14740900.0,0.0
2026-04-28,42.26,44.91,42.17,44.2,10656600.0,0.0
2026-04-29,44.2,44.57,42.88,43.33,7814110.0,0.0
2026-04-30,43.5,43.57,42.54,42.7,5985951.0,0.0
2026-05-06,42.9,43.9,41.86,42.75,11816400.0,0.0
2026-05-07,44.35,45.7,43.24,43.99,15163109.0,0.0
2026-05-08,43.55,44.95,42.83,43.68,13479300.0,0.0
2026-05-11,43.65,44.0,41.67,41.92,17346900.0,0.0
2026-05-12,42.01,42.85,41.0,41.49,12789300.0,0.0
2026-05-13,41.47,43.43,40.97,41.56,15237800.0,0.0
2026-05-14,41.8,44.67,41.3,41.35,20936410.0,0.0
2026-05-15,41.23,42.77,40.53,41.55,15264300.0,0.0
2026-05-18,41.14,41.55,40.07,40.5,12893635.0,0.0
2026-05-19,40.86,40.88,39.15,40.0,11209600.0,0.0
2026-05-20,39.51,42.15,39.35,41.95,14564300.0,0.0
2026-05-21,41.9,42.5,39.45,39.51,10075000.0,0.0
2026-05-22,39.75,41.8,39.75,41.45,15485100.0,0.0
2026-05-25,42.2,42.7,40.01,40.64,7918790.0,0.0
2026-05-26,40.48,44.7,38.85,44.7,21540718.0,0.0
2026-05-27,45.31,45.31,41.66,41.87,19234168.0,0.0
2026-05-28,41.87,41.99,39.01,39.43,16795600.0,0.0
2026-05-29,39.3,41.2,39.13,39.51,14262800.0,0.0
2026-06-01,39.64,43.46,39.54,42.56,31316964.0,0.0
2026-06-02,41.85,42.36,40.3,41.14,26442993.0,0.0
2026-06-03,40.56,43.13,38.7,42.42,22977363.0,0.0
2026-06-04,42.1,42.25,39.05,39.67,17921597.0,0.0
2026-06-05,39.67,40.38,38.89,39.15,12867827.0,0.0
2026-06-08,37.0,38.18,36.1,36.57,16989583.0,0.0
2026-06-09,37.3,37.59,35.5,37.02,14034900.0,0.0
2026-06-10,36.33,36.63,34.06,35.1,20519399.0,0.0
2026-06-11,34.74,35.39,33.92,34.49,11363386.0,0.0
2026-06-12,35.18,36.5,34.02,35.37,18261515.0,0.0
2026-06-15,35.0,36.4,33.43,34.35,25056730.0,0.0
2026-06-16,33.65,34.71,32.71,33.52,22851217.0,0.0
2026-06-17,33.19,33.81,32.52,32.65,15596990.0,0.0
2026-06-18,32.59,33.13,30.85,31.28,21869727.0,0.0
2026-06-22,31.15,32.13,30.44,32.0,23083682.0,0.0
2026-06-23,32.0,32.1,29.78,29.93,16960388.0,0.0
2026-06-24,29.99,30.0,28.99,29.41,13692619.0,0.0
2026-06-25,29.09,29.26,27.29,27.49,26577185.0,0.0
2026-06-26,27.48,28.15,25.97,26.11,20422600.0,0.0
2026-06-29,26.77,27.55,25.82,26.34,20650400.0,0.0
2026-06-30,26.3,26.44,25.7,26.1,13025700.0,0.0
2026-07-01,26.0,26.79,25.33,26.09,13873600.0,0.0
2026-07-02,26.41,26.82,25.67,25.78,14256675.0,0.0
2026-07-03,26.16,27.25,25.7,26.5,16537824.0,0.0
2026-07-06,27.2,29.15,26.6,29.15,6861834.0,0.0
2026-07-07,29.4,29.89,26.24,26.24,21872200.0,0.0
2026-07-08,25.58,25.69,23.62,23.63,41397480.0,0.0
2026-07-09,24.11,25.05,22.65,23.44,30670215.0,0.0
2026-07-10,23.87,25.05,22.9,24.32,20725479.0,0.0
2026-07-13,24.23,24.67,22.8,22.96,13943965.0,0.0
2026-07-14,22.96,25.26,22.71,25.26,26698324.0,0.0
2026-07-15,24.85,25.77,24.74,24.92,35073857.0,0.0
2026-07-16,25.16,25.58,24.28,24.53,23650948.0,0.0
2026-07-17,24.45,24.61,23.24,23.54,22474844.0,0.0
