date,open,high,low,close,volume,amount
2024-10-11,5650.049,5652.852,5408.87,5470.813,24438337300.0,0.0
2024-10-14,5503.646,5623.969,5408.392,5608.153,25060854100.0,0.0
2024-10-15,5578.261,5661.075,5471.881,5472.56,23899701900.0,0.0
2024-10-16,5393.666,5546.176,5393.666,5461.088,20545092600.0,0.0
2024-10-17,5499.766,5541.033,5417.881,5418.988,20276868500.0,0.0
2024-10-18,5416.032,5774.141,5404.204,5640.02,28711421900.0,0.0
2024-10-21,5680.565,5797.881,5631.232,5704.225,26688518600.0,0.0
2024-10-22,5703.32,5779.298,5673.79,5753.85,23702362400.0,0.0
2024-10-23,5745.107,5853.456,5727.774,5776.383,27341264000.0,0.0
2024-10-24,5747.558,5759.865,5694.779,5726.704,20769004600.0,0.0
2024-10-25,5735.285,5855.265,5729.438,5809.688,23672570800.0,0.0
2024-10-28,5816.33,5883.72,5787.484,5883.72,27065378700.0,0.0
2024-10-29,5903.307,5917.215,5807.29,5812.529,27537114300.0,0.0
2024-10-30,5793.833,5869.111,5777.43,5837.934,25202127500.0,0.0
2024-10-31,5839.977,5935.183,5812.032,5901.29,31354920200.0,0.0
2024-11-01,5893.319,5934.203,5795.081,5831.822,36984064100.0,0.0
2024-11-04,5835.392,5928.909,5835.392,5928.909,28655229400.0,0.0
2024-11-05,5925.865,6119.254,5910.889,6111.971,36634449200.0,0.0
2024-11-06,6134.924,6204.533,6081.807,6125.787,41518773700.0,0.0
2024-11-07,6061.735,6240.757,6049.587,6239.56,41841332300.0,0.0
2024-11-08,6306.799,6333.679,6206.295,6222.445,38564834700.0,0.0
2024-11-11,6211.033,6330.805,6199.056,6330.615,33409692100.0,0.0
2024-11-12,6349.23,6382.978,6205.099,6263.883,33285691900.0,0.0
2024-11-13,6234.158,6282.278,6162.898,6259.841,26040067300.0,0.0
2024-11-14,6240.609,6240.609,6068.658,6078.305,23974313800.0,0.0
2024-11-15,6055.535,6093.423,5924.35,5924.483,23622604200.0,0.0
2024-11-18,5940.486,5977.492,5799.908,5833.036,28252722400.0,0.0
2024-11-19,5836.611,5936.935,5776.202,5936.602,24140421500.0,0.0
2024-11-20,5920.323,6015.234,5909.106,5992.39,21734522400.0,0.0
2024-11-21,5973.155,6009.629,5937.805,5985.313,20619894100.0,0.0
2024-11-22,5969.075,5983.339,5750.246,5750.246,22506673700.0,0.0
2024-11-25,5754.547,5774.817,5662.095,5735.649,18600506000.0,0.0
2024-11-26,5727.373,5773.356,5688.576,5690.479,14756286500.0,0.0
2024-11-27,5669.555,5805.635,5603.996,5804.937,17531330200.0,0.0
2024-11-28,5802.797,5826.488,5749.287,5757.597,17218353700.0,0.0
2024-11-29,5748.167,5899.873,5736.409,5851.939,20425554400.0,0.0
2024-12-02,5853.705,5956.598,5848.424,5943.625,23618130800.0,0.0
2024-12-03,5946.735,5954.661,5877.801,5932.121,20987050900.0,0.0
2024-12-04,5929.476,5940.855,5850.909,5879.27,21599163400.0,0.0
2024-12-05,5855.742,5923.624,5853.527,5901.986,19854223600.0,0.0
2024-12-06,5903.499,6011.769,5877.043,5979.197,26532953600.0,0.0
2024-12-09,5983.334,6004.234,5911.362,5947.109,28446220900.0,0.0
2024-12-10,6132.291,6141.066,5982.583,5992.094,32052782300.0,0.0
2024-12-11,5973.326,6051.472,5972.27,6047.105,25388394100.0,0.0
2024-12-12,6048.781,6107.715,6023.234,6100.395,24365369000.0,0.0
2024-12-13,6065.954,6065.954,5988.292,5988.292,28632819800.0,0.0
2024-12-16,5983.16,5991.577,5888.043,5912.601,21464744100.0,0.0
2024-12-17,5896.968,5924.624,5837.251,5848.163,19310854700.0,0.0
2024-12-18,5861.262,5921.98,5853.163,5888.616,18799629000.0,0.0
2024-12-19,5829.263,5918.49,5816.473,5901.916,19653119400.0,0.0
2024-12-20,5889.946,5962.415,5889.946,5917.175,17809039900.0,0.0
2024-12-23,5917.694,5935.152,5815.342,5818.551,17731548600.0,0.0
2024-12-24,5827.16,5897.195,5827.16,5895.26,16736582400.0,0.0
2024-12-25,5896.43,5897.51,5796.648,5840.289,15727913200.0,0.0
2024-12-26,5830.721,5897.483,5830.721,5887.061,14531944400.0,0.0
2024-12-27,5892.694,5975.792,5881.717,5899.167,17908549800.0,0.0
2024-12-30,5890.463,5928.572,5867.854,5898.884,15556558600.0,0.0
2024-12-31,5902.033,5905.463,5725.732,5725.732,18215885500.0,0.0
2025-01-02,5717.916,5722.111,5498.822,5545.817,19376315700.0,0.0
2025-01-03,5552.75,5581.398,5419.743,5427.804,17407731000.0,0.0
2025-01-06,5421.065,5482.625,5384.333,5427.101,14626565800.0,0.0
2025-01-07,5429.173,5485.585,5405.133,5484.685,14506527800.0,0.0
2025-01-08,5462.324,5501.656,5326.926,5461.586,16384991500.0,0.0
2025-01-09,5437.813,5493.68,5436.704,5456.586,12983262700.0,0.0
2025-01-10,5449.001,5496.383,5369.281,5369.281,13017955300.0,0.0
2025-01-13,5319.701,5422.012,5319.274,5381.697,11968293700.0,0.0
2025-01-14,5393.763,5582.835,5378.588,5572.272,17214286000.0,0.0
2025-01-15,5559.579,5569.19,5509.576,5522.459,13839324300.0,0.0
2025-01-16,5546.7,5633.855,5508.915,5545.634,14931808500.0,0.0
2025-01-17,5524.205,5621.937,5519.411,5587.294,12669117400.0,0.0
2025-01-20,5621.925,5665.183,5598.158,5614.331,13571250700.0,0.0
2025-01-21,5639.604,5642.917,5573.5,5633.925,12649130000.0,0.0
2025-01-22,5606.847,5618.581,5567.779,5607.059,11537499600.0,0.0
2025-01-23,5659.369,5717.689,5584.255,5584.255,16341998700.0,0.0
2025-01-24,5570.48,5660.434,5570.48,5649.95,13943805800.0,0.0
2025-01-27,5660.485,5676.026,5589.343,5589.343,13654605600.0,0.0
2025-02-05,5643.175,5646.037,5588.556,5614.387,15567414100.0,0.0
2025-02-06,5606.871,5749.023,5597.325,5747.901,18142819300.0,0.0
2025-02-07,5750.289,5889.428,5741.733,5833.988,23271886300.0,0.0
2025-02-10,5858.243,5895.406,5836.171,5888.551,20930090500.0,0.0
2025-02-11,5890.373,5890.373,5827.378,5858.281,18192050800.0,0.0
2025-02-12,5841.362,5940.537,5841.319,5940.53,19544615500.0,0.0
2025-02-13,5938.203,5957.58,5889.695,5898.261,22828183900.0,0.0
2025-02-14,5893.934,5954.477,5886.95,5947.796,21191426100.0,0.0
2025-02-17,5979.845,5985.364,5906.266,5948.72,23390168900.0,0.0
2025-02-18,5935.499,5947.934,5816.051,5840.711,21494148200.0,0.0
2025-02-19,5834.955,5945.346,5831.482,5943.882,20529830500.0,0.0
2025-02-20,5941.599,5977.73,5920.568,5957.547,19820741100.0,0.0
2025-02-21,5969.646,6061.824,5943.195,6057.065,25231712800.0,0.0
2025-02-24,6057.38,6079.017,6007.179,6044.973,24381379800.0,0.0
2025-02-25,5967.037,6044.756,5956.176,5979.965,20683395300.0,0.0
2025-02-26,5990.29,6055.873,5973.857,6051.74,21086089800.0,0.0
2025-02-27,6050.186,6064.491,5940.335,6028.986,21665293000.0,0.0
2025-02-28,5997.918,6007.472,5847.151,5859.871,20522381400.0,0.0
2025-03-03,5875.952,5964.268,5851.56,5885.77,18502458100.0,0.0
2025-03-04,5845.471,5943.084,5843.463,5937.63,15392221100.0,0.0
2025-03-05,5937.107,5955.899,5892.533,5950.703,16307150000.0,0.0
2025-03-06,5980.38,6062.541,5972.604,6047.773,21304285200.0,0.0
2025-03-07,6029.381,6067.348,5989.321,6013.775,20743714900.0,0.0
2025-03-10,6022.681,6041.522,5971.813,6013.619,17304433600.0,0.0
2025-03-11,5944.42,6044.974,5942.912,6044.974,17385564300.0,0.0
2025-03-12,6068.376,6098.235,6038.822,6040.497,18476353700.0,0.0
2025-03-13,6032.855,6050.178,5947.782,5993.967,19371071700.0,0.0
2025-03-14,5993.97,6099.981,5978.532,6099.981,21924583400.0,0.0
2025-03-17,6119.606,6129.854,6098.508,6108.018,18431727300.0,0.0
2025-03-18,6126.036,6161.228,6114.206,6133.302,16602304300.0,0.0
2025-03-19,6117.423,6128.23,6076.564,6101.437,15389378000.0,0.0
2025-03-20,6094.843,6109.183,6055.381,6059.486,14718786500.0,0.0
2025-03-21,6038.99,6071.085,5951.795,5971.93,17410378500.0,0.0
2025-03-24,5973.047,5987.061,5882.878,5969.079,16919243500.0,0.0
2025-03-25,5969.416,5993.931,5929.673,5946.951,14748394800.0,0.0
2025-03-26,5935.854,5983.474,5935.854,5948.499,13670211100.0,0.0
2025-03-27,5932.517,6000.662,5891.766,5957.602,13470890400.0,0.0
2025-03-28,5954.73,5973.802,5904.916,5916.031,13426192700.0,0.0
2025-03-31,5886.956,5908.303,5802.419,5857.772,15425609000.0,0.0
2025-04-01,5870.942,5931.504,5867.848,5892.85,13644860200.0,0.0
2025-04-02,5884.893,5936.647,5884.113,5899.087,11215996000.0,0.0
2025-04-03,5842.617,5906.706,5817.966,5845.505,13493862500.0,0.0
2025-04-07,5523.964,5587.85,5212.677,5287.033,23652265600.0,0.0
2025-04-08,5279.757,5371.183,5249.232,5326.914,22384066500.0,0.0
2025-04-09,5249.684,5465.145,5135.966,5439.772,24511802700.0,0.0
2025-04-10,5534.559,5610.19,5513.954,5544.065,21196303500.0,0.0
2025-04-11,5514.188,5631.595,5510.895,5581.318,16441166300.0,0.0
2025-04-14,5633.779,5661.805,5608.73,5627.138,15548707700.0,0.0
2025-04-15,5625.001,5626.677,5567.027,5602.534,12327370800.0,0.0
2025-04-16,5589.777,5592.674,5492.655,5556.864,13253722400.0,0.0
2025-04-17,5527.591,5604.62,5526.888,5557.011,11365238200.0,0.0
2025-04-18,5546.967,5579.479,5525.405,5560.721,11164425800.0,0.0
2025-04-21,5556.513,5646.218,5535.699,5642.381,12311188300.0,0.0
2025-04-22,5634.894,5651.554,5617.879,5624.209,12466668900.0,0.0
2025-04-23,5647.915,5670.26,5614.768,5634.949,12700776400.0,0.0
2025-04-24,5633.024,5651.534,5583.43,5605.88,12269669600.0,0.0
2025-04-25,5613.141,5661.587,5596.527,5627.18,14000080000.0,0.0
2025-04-28,5624.417,5628.078,5587.786,5598.295,13621809400.0,0.0
2025-04-29,5583.719,5622.022,5571.236,5604.906,12674292700.0,0.0
2025-04-30,5604.654,5647.782,5603.172,5631.825,13838662100.0,0.0
2025-05-06,5668.876,5740.334,5666.47,5740.334,16277360600.0,0.0
2025-05-07,5805.656,5819.242,5713.273,5750.291,17101175700.0,0.0
2025-05-08,5731.716,5783.792,5724.951,5773.806,13614032200.0,0.0
2025-05-09,5770.441,5770.441,5705.165,5721.723,12393900700.0,0.0
2025-05-12,5751.437,5794.516,5737.462,5793.674,13582436700.0,0.0
2025-05-13,5838.034,5838.034,5772.072,5781.668,13827108100.0,0.0
2025-05-14,5778.079,5835.491,5750.537,5799.119,15627999400.0,0.0
2025-05-15,5786.783,5786.783,5715.294,5715.297,13516076800.0,0.0
2025-05-16,5703.735,5735.012,5703.735,5715.849,11670913600.0,0.0
2025-05-19,5719.438,5729.07,5669.721,5720.795,11538493900.0,0.0
2025-05-20,5723.506,5759.458,5707.81,5747.367,11689661500.0,0.0
2025-05-21,5741.689,5763.079,5733.828,5757.923,11580454200.0,0.0
2025-05-22,5739.191,5757.795,5701.161,5703.28,10905772000.0,0.0
2025-05-23,5697.136,5738.083,5653.044,5653.044,11436119800.0,0.0
2025-05-26,5653.206,5693.625,5644.579,5669.461,9717098900.0,0.0
2025-05-27,5666.303,5667.871,5629.134,5652.145,9514936300.0,0.0
2025-05-28,5651.876,5660.47,5628.417,5637.238,9490888300.0,0.0
2025-05-29,5637.063,5724.519,5637.063,5719.91,11468248400.0,0.0
2025-05-30,5704.771,5704.771,5665.518,5671.072,10990070700.0,0.0
2025-06-03,5653.675,5710.42,5653.298,5694.839,12285390300.0,0.0
2025-06-04,5696.569,5744.454,5696.569,5739.006,11619607700.0,0.0
2025-06-05,5741.03,5778.096,5719.547,5769.968,12522358400.0,0.0
2025-06-06,5768.399,5771.756,5750.659,5762.078,10821766000.0,0.0
2025-06-09,5772.779,5823.899,5765.355,5805.654,12818861900.0,0.0
2025-06-10,5809.828,5810.922,5715.971,5757.992,13826918100.0,0.0
2025-06-11,5758.529,5818.573,5758.529,5792.946,12371670700.0,0.0
2025-06-12,5780.967,5808.805,5766.521,5799.932,12561584600.0,0.0
2025-06-13,5783.156,5794.67,5728.211,5740.24,16761337400.0,0.0
2025-06-16,5725.003,5775.949,5725.003,5767.808,12824265800.0,0.0
2025-06-17,5772.296,5776.633,5734.829,5750.912,12152662400.0,0.0
2025-06-18,5740.156,5753.712,5709.803,5745.871,11270384400.0,0.0
2025-06-19,5733.807,5750.464,5660.05,5676.832,12553113400.0,0.0
2025-06-20,5669.09,5688.736,5636.785,5639.513,10179476600.0,0.0
