date,open,high,low,close,volume,amount
2024-10-11,2173.71,2191.402,2066.577,2100.871,30804840178.0,0.0
2024-10-14,2119.385,2163.274,2062.446,2155.403,30482202800.0,0.0
2024-10-15,2139.647,2175.952,2085.818,2085.986,34056216175.0,0.0
2024-10-16,2037.744,2081.324,2026.52,2039.95,27926126959.0,0.0
2024-10-17,2057.96,2081.087,2031.987,2033.484,31179201120.0,0.0
2024-10-18,2027.653,2273.0,2027.65,2195.101,39406378593.0,0.0
2024-10-21,2211.395,2266.602,2182.233,2210.335,42219073081.0,0.0
2024-10-22,2205.399,2226.931,2179.998,2216.99,39349104358.0,0.0
2024-10-23,2202.824,2252.521,2186.176,2205.302,36403964616.0,0.0
2024-10-24,2187.244,2203.021,2168.241,2175.095,28183098746.0,0.0
2024-10-25,2190.393,2277.168,2180.221,2238.897,32225560476.0,0.0
2024-10-28,2228.078,2236.472,2198.886,2229.118,34613942538.0,0.0
2024-10-29,2231.824,2239.261,2175.813,2177.306,37191939721.0,0.0
2024-10-30,2156.277,2179.944,2127.633,2151.515,32752214838.0,0.0
2024-10-31,2145.655,2204.859,2130.268,2164.462,37166478672.0,0.0
2024-11-01,2149.938,2166.521,2120.725,2123.738,37280387113.0,0.0
2024-11-04,2122.98,2187.378,2122.98,2185.984,25473410944.0,0.0
2024-11-05,2184.905,2301.995,2172.524,2289.841,35083710675.0,0.0
2024-11-06,2290.671,2360.881,2247.038,2265.833,40303017712.0,0.0
2024-11-07,2244.959,2350.76,2240.246,2350.76,40590422345.0,0.0
2024-11-08,2396.868,2402.379,2317.509,2321.587,41376921103.0,0.0
2024-11-11,2298.619,2393.578,2296.323,2392.443,37752959789.0,0.0
2024-11-12,2416.211,2448.201,2362.566,2390.803,37875415778.0,0.0
2024-11-13,2367.163,2427.156,2345.064,2417.252,29980905784.0,0.0
2024-11-14,2411.291,2419.686,2331.68,2334.964,27078868842.0,0.0
2024-11-15,2318.936,2338.557,2243.62,2243.62,28933089995.0,0.0
2024-11-18,2244.323,2254.922,2173.184,2190.95,28351839960.0,0.0
2024-11-19,2200.133,2261.587,2173.454,2256.607,24419950118.0,0.0
2024-11-20,2242.599,2283.748,2239.769,2267.855,28868125257.0,0.0
2024-11-21,2254.269,2281.16,2248.382,2265.866,28232062686.0,0.0
2024-11-22,2257.951,2269.265,2175.571,2175.571,30157172820.0,0.0
2024-11-25,2184.103,2193.679,2140.476,2175.184,25157590775.0,0.0
2024-11-26,2163.374,2187.12,2148.137,2150.097,23317980536.0,0.0
2024-11-27,2136.707,2209.158,2119.535,2208.781,25800697149.0,0.0
2024-11-28,2204.49,2206.848,2165.526,2169.803,27639980338.0,0.0
2024-11-29,2162.522,2264.679,2162.522,2224.003,30288030089.0,0.0
2024-12-02,2212.359,2261.144,2210.856,2255.498,31135009017.0,0.0
2024-12-03,2252.754,2261.39,2224.692,2245.499,30648110660.0,0.0
2024-12-04,2237.649,2246.039,2204.39,2213.406,28994212352.0,0.0
2024-12-05,2207.499,2237.088,2207.499,2221.457,27006383776.0,0.0
2024-12-06,2219.908,2289.809,2213.324,2267.064,31585392646.0,0.0
2024-12-09,2265.188,2273.081,2229.514,2248.627,27528875410.0,0.0
2024-12-10,2358.288,2358.485,2258.019,2264.051,36836534310.0,0.0
2024-12-11,2260.7,2278.788,2251.354,2261.582,29492675354.0,0.0
2024-12-12,2257.308,2302.644,2256.065,2292.145,30842059067.0,0.0
2024-12-13,2272.266,2276.127,2234.17,2235.259,32853797101.0,0.0
2024-12-16,2232.625,2234.186,2192.252,2201.532,27378793388.0,0.0
